,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,angry,disgust,fear,joy,positivity,sadness,surprise,nmf_0,nmf_1,nmf_2,nmf_3,nmf_4,nb_locutors,ratio_HF,ratio_speak,mean_nrj,std_nrj,mean_f0,std_f0
SEQ_011,0.10966277618250816,0.18657004354801723,0.26356938123307905,0.16031847940494542,0.09520261945828841,-0.05538416898230229,-0.06419268238193362,0.029770016551935504,0.0731834188888865,0.16166424421517622,0.02287335609322289,-0.0864381323207191,-0.11480096817275402,0.03767916102627706,0.06662939627409259,-0.12805464486216653,0.16586226092484913,0.05757788754889057,-0.21914232790914737,-0.15584515121725798,-0.06499981369523214,0.05709510132213693,0.012425036763965905,0.08894948503200276,0.01050471537915996,-0.0963086231401591,-0.08681836379475638,-0.0069615848982477555,0.1664856815376793,0.05851336474833238,0.0426433275865372,-0.12033663342517202,-0.12841434466952792,-0.05172399466662178,0.0021772263746781444,-0.10331453508248369,0.1205454787463294,0.009203561581163307,0.1169840709287486,0.12199463650362569,0.10300345579095987,-0.06301118663984732,-0.054154595111330084,0.009726188871157731,0.09791729508639616,0.06520299890705379,0.021632487006343674,-0.022355449167455625,-0.08995953770965165,-0.037371294777316114,0.19235114975745646,0.24043893719682058,0.09617557487872823,0.04808778743936411,0.8655801739085541,0.14426336231809236,0.04808778743936411,0.29652296349610274,0.0,0.0,0.18261631310036833,0.0,0.7975761926451739,0.09969702408064673,0.07802375797615833,-0.5580466073643742,0.19021181406720397,-0.0013980127494991306,0.01570060078776887
SEQ_012,-0.05388884802669945,-0.07847980994904113,-0.1088977263344121,0.042071493779260276,-0.10075209250230541,-0.08274360746047517,-0.06012689485905026,0.04029093950303106,-0.08953095691024125,-0.03898515519667748,-0.12083135410463725,0.03170854525781468,0.0168837807104678,-0.11066533665260238,-0.005926196034311741,-0.06788559963484021,0.026874250753774157,-0.024075302971589333,-0.008974634351641567,0.09857188292322276,0.03848815955730128,0.022809489202865896,-0.08349237913253581,0.08200420884097859,-0.06368686197628871,0.0819785646782511,-0.023976811753623983,-0.0031680124116181476,0.03162577924455336,-0.05177830938359436,-0.03727213419101379,0.030822485972458045,-0.013264917339936693,0.04656440602406974,-0.0347353713521345,-0.04164705156245391,-0.035929782763953914,0.021223000360049912,0.003219342410907129,-0.008116249082340774,0.053702887235848436,-0.03111712209130701,-0.043494288448155415,-0.05496785933019398,0.03089445540629657,-0.013194330692766824,0.04647939310272001,-0.043270304770422784,-0.06535081076332677,-0.046082497667639596,0.0834596866195952,0.0417298433097976,0.0834596866195952,0.12518952992939283,0.9180565528155472,0.12518952992939283,0.0834596866195952,0.0,0.0,0.3212310559861332,0.0,0.0,0.4910265934318016,0.0,0.04614466781648256,-0.8137345189703026,0.3073700668589051,-0.0005829042258101055,0.011090042058210946
SEQ_013,-0.041245116458379014,0.38909609019017194,0.23015298798910577,0.02241471172336164,0.002105342065376477,0.07759985923154603,0.08905387970469829,-0.1956534248387999,-0.07636279302724376,-0.18402520486638724,-0.0008039526618269692,-0.0048343575936750415,0.012109127619175611,0.05129146452299277,0.10885432440665402,-0.06180265140716777,0.09263280914034897,-0.016286862802922197,0.050223515461502874,-0.056862778984969324,-0.014776751433256198,0.027821072978994194,0.002873754959711169,0.05306854096710604,0.04310743780579617,0.017723486933705863,0.06480329124522724,0.045126806876286854,-0.03345698197793797,0.007950473565863392,-0.004987835075156858,-0.017292342146080924,0.17855015112328912,0.050813123706393376,-0.03681811657504295,-0.0319898534767587,-0.01384181325883714,0.06233230089021233,-0.09379775303102879,-0.04270464131431662,0.19319219716233257,0.048838094550412985,-0.07764024513624466,0.0027158364866084334,-0.07484451764720977,-0.057633269728279715,-0.06786795416481183,0.15977984351778002,0.000663407897971687,-0.021604301063942677,0.07496774008141334,0.11245161012212,0.14993548016282668,0.18741935020353334,0.8621290109362533,0.18741935020353334,0.03748387004070667,0.036258579566476046,0.0,0.2741855088157767,0.2592262025782575,0.025292795494017632,0.6030064964981341,0.0,0.087728369891869,-0.7789354038293633,0.14660330791445342,-0.0016939344821637265,0.021239954163272002
SEQ_014,0.47308584705813345,0.047016689180508324,0.3359337597430684,0.3399193541311793,0.028211475513342958,-0.08731980375438075,0.082453246327813,0.17717460029406912,-0.1590802613693243,0.18412749212469715,0.009319060704101977,0.008847291264616114,-0.29204183154411706,0.15419348619397827,0.08427789604794998,-0.02151697484547415,-0.0441287448993791,-0.0893823301334231,-0.05213892801136265,-0.16705337189730088,-0.028255875680970925,0.09240809554051714,0.12301205441906399,-0.036053251300127154,-0.012740466667023189,-0.10138558303400955,-0.007313906714405297,-0.027826353839374658,-0.019988190573387795,0.09854699197141634,0.07450788273122855,-0.14703686859475895,-0.09348375063212874,0.0032750002057976815,-0.02742737212166228,-0.017042547373729133,0.1008521174041531,0.03502520819188359,0.05374526299862043,0.11889881704385291,0.11166736129510735,0.005645483037040279,-0.03066424299481589,-0.007932523701545657,0.08346587019939364,0.03623790414536652,0.010563752240880138,0.01771833135101108,0.02057817919663808,-0.07477504663307946,0.10657690697967026,0.10657690697967026,0.10657690697967026,0.0,0.9591921628170323,0.0,0.10657690697967026,0.0,0.0,0.08136951421818603,0.10453968750893751,0.13025475913148346,0.6214445501939354,0.3107222750969677,0.1725326316985794,-0.6782312339266228,0.16413871747487002,-0.002028408466252367,0.023400643220938072
SEQ_015,-0.39541143526201683,-0.3594375618090011,0.04169927041576642,0.33941530423388405,-0.046073156157587065,0.1663190062047112,0.27032833785605775,0.1076063816756643,0.05047975986322075,-0.0889718889821292,0.0186581325117278,-0.008344745673641754,-0.08521450294431185,-0.10063096745736226,-0.05661566210424985,0.03389177210460548,-0.00976746866918598,0.024858450785222523,0.06238121706424323,-0.05942135566087603,-0.13537879237425554,0.016919555053477003,-0.07432753972859285,-0.05796398973196055,0.0855732245179311,0.020626112621201974,0.0073632277045730474,0.06296992827655398,-0.04550601610559126,0.010254613873743315,-0.06661207246684522,0.016080940035210597,-0.06137463023233201,-0.042706943307348366,0.08421209322653578,-0.06781224637872837,-0.05921647823501644,-0.11914203790893452,-0.07067730398166408,0.012869198894078409,0.06397625258612105,-0.06711731845544619,-0.08245427553304979,-0.08827600649259701,0.0017637055718243188,0.05954010256883176,-0.02895142056498985,-0.046020949932110505,-0.00968309165412284,0.03638744820838162,0.21027907221185274,0.0,0.3504651203530879,0.07009302407061758,0.841116288847411,0.21027907221185274,0.21027907221185274,0.09636775615517869,0.004727271825325865,0.1368445032621737,0.0473516269357624,0.04306977159712067,0.5987147072926292,0.2993573536463146,0.12615059049978475,-0.704077647620004,0.19967345889285884,-0.001624570702397452,0.020357782580831322
SEQ_016,0.4479817631110629,0.05893495474941024,0.011575158068029345,0.16435434453538808,-0.04432157951493763,-0.09957388768965426,0.023985318074797896,-0.018931206655398738,-0.22126747976315453,0.014929932487239696,-0.047330927190888106,0.14015258269140385,0.05008665225490836,0.1527085231933416,-0.09462072989239009,-0.010634185740400677,0.06245545247823619,0.06915845115672532,-0.062248481206318804,0.051015259933569236,-0.0275296462383892,-0.0925224059780891,-0.14747845199895626,0.03143864753516212,0.11329741089782477,0.004828137943057453,-0.02145448510081584,-0.03328671409063782,0.09092330184312283,-0.09598261686318658,0.04022041944931206,-0.07071829039649251,0.0005741879046128505,0.02849239465726914,0.023265256807282413,-0.08541874349693805,0.01650443700306039,0.027881281131973416,-0.014412959068023423,-0.0893584099333008,0.03602737275054896,0.036986639253864535,-0.057026428778305875,0.02725572834055253,-0.0020442115327971937,0.03481176182401484,0.04195649474884711,-0.022127179968127297,0.06391726678431896,0.04035828256986276,0.26320037712349564,0.06580009428087391,0.1974002828426217,0.06580009428087391,0.8554012256513608,0.26320037712349564,0.1974002828426217,0.08132427680136584,0.0,0.14921621974963203,0.11796470656177753,0.018762402377342058,0.5567982715957401,0.27839913579787007,0.08924999617563777,-0.7431258955476814,0.22754345768230916,-0.002001943567499897,0.02208878837855327
SEQ_017,-0.029128088014476756,0.1391402428265976,0.2241742206184643,-0.2061481132194111,-0.03012262323612939,-0.038016737498898515,-0.03562921476946412,-0.059870291994566005,-0.10231499378867188,0.02535029450199596,0.09385436673199393,-0.03364630763167926,0.06934410945669126,0.005279186761377416,-0.020277140935009878,0.06975209279962849,-0.07582494257720267,-0.10290672255131841,0.043355931044589985,0.06401674663804832,-0.06916974859737847,-0.03326907570033851,0.07895494501763928,-0.02273191027326463,0.055958648760412774,-0.05957676451298874,0.046347628472238445,0.015757417106064313,0.0028848136415295087,-0.02925949934944812,-0.0036683596673914086,-0.06126578348136435,0.04004212472632455,-0.010454935784996063,0.008670895757519574,0.0074361738852660245,-0.01765077144866841,0.03270448883140275,0.0021526665569980823,0.0319735330325465,-0.00842676417583704,0.08407054485391938,-0.02353775426541918,0.0036932284215111678,-0.012631868715309899,0.038221593500211475,-0.014802743716769047,-0.04958814035503401,-0.032459349902724095,-0.02411855135274725,0.1272672319844358,0.0636336159922179,0.1909008479766537,0.0,0.8908706238910507,0.2545344639688716,0.1272672319844358,0.06494037789291233,0.0443503448268448,0.2197679402773229,0.11913570951972077,0.0,0.7541687701904859,0.0,0.11874850372736159,-0.6321127278315075,0.13169717339721618,-0.0009829245964654934,0.014718920602905403
SEQ_018,-0.2969030502610055,-0.025591597688163447,0.01626123397378754,0.03065827336494374,0.11334071216642895,-0.1458154040334037,0.023428335227330566,-0.07661771918668035,0.030146208480985967,-0.03569029437227339,-0.021681769232128768,0.01577060989746336,-0.006071999830221379,0.032245507697455475,-0.017351632045511628,0.005765585553579711,0.017870853605541023,-0.04977817958893612,-0.06589866409823743,0.010851791324618602,0.07934740521504657,-0.00104399897668517,0.007775288348567235,0.015278324384792362,-0.0015062083876624234,-0.03196534602103736,-0.045556288457804184,-0.03522525860663077,-0.020206798654705833,0.033354065433405584,-0.058029185448698645,0.015083958125005978,0.05770764534406791,-0.021859799163776377,-0.019514803480363323,-0.009269849591270626,-0.015670470618116168,0.037686166201602644,0.01903193982355703,-0.021709361302032333,0.02974069794325079,-0.005103035830188794,-0.014307030071569063,-0.058280171441906545,-0.0025126572905450565,-0.0013684976516587732,-0.020524494029768428,-0.018010825806933653,0.028536396845408516,0.009274075807830994,0.0,0.0,0.142146105162472,0.213219157743708,0.9239496835560681,0.142146105162472,0.0,0.21079234724031526,0.1074140199837285,0.06601411489255257,0.0,0.010700181904568413,0.745544380441284,0.24851479348042801,0.1522094387290334,-0.5862289643461572,0.12392877329641507,-0.0009937567809471404,0.014578543614936443
SEQ_019,-0.13867060391762626,-0.08465582004345319,-0.06743296269652077,0.041038880701084524,-0.06066978260618145,-0.1262020465883808,-0.14109722358951987,-0.1544478098094168,-0.0357617543672856,0.041087161448889034,0.03668813659948078,0.03424929285138503,0.021407475879524743,0.052283531318973155,0.008494244093816569,0.024716536175113556,-0.08273658498024335,0.020518693108931344,-0.016273789165987998,-0.006926627536464794,0.054026852022079845,0.05045852093753215,0.004181822483523927,-0.06733539027303065,-0.016506704629186266,0.05275013440890071,0.04275211583931278,0.01093621213481857,0.03514175123699834,0.05639787566475237,-0.010036063495388776,-0.00718343857253202,-0.05286672773850406,-0.02669751104415966,-0.00024608792079124867,-0.0194093232684814,-0.031524676652512434,-0.005707481875228786,-0.015397788635037608,-0.013516708280592753,0.005049227193939374,0.06610311319496161,-0.02294903030229221,-0.010979453711019285,-0.03768980813923282,0.01003518352476722,-0.02110032389108834,-0.045961215979779965,-0.00746844415737563,0.0044957056257373795,0.15961645204639532,0.1197123390347965,0.1197123390347965,0.07980822602319768,0.9177945992667731,0.1197123390347965,0.07980822602319768,0.0,0.0,0.2764847618936318,0.0,0.0,0.7773377198910074,0.08637085776566748,0.10213696672289252,-0.599045560401458,0.13667315193986793,-0.0013929401100083883,0.01780758299416326
SEQ_020,0.13196007039256274,0.47546568962757463,-0.11147591317533087,0.2775236589000212,0.00625965217633966,-0.09432636732002761,-0.05586939677856365,0.05601209937778771,0.005015596625431016,0.06800580944371962,0.12134989851241909,0.12284309418139273,0.10872197418659652,-0.09014622732984448,0.05903869590436659,0.021286903939075126,0.0038353578473749933,0.0033657732012703266,-0.004509930760223802,-0.02367823632482568,-0.0007477133865660819,-0.013088200960758842,0.058840555764622056,-0.020998742859634066,0.02109395785804532,0.06709657114588533,-0.04848613325651815,0.04791413433199969,0.0006578278897168303,-0.032791993992161955,-0.02971964924056971,-0.046689886831843525,0.00018039080518605338,0.014575714755164223,0.012896713834116495,-0.02259343752006986,-0.006809364756972085,-0.0074828490997942915,-0.054322957052883064,0.026243338361318595,-0.02262422954758098,-0.050515579015089886,0.041968076265139063,0.019239326082414774,-0.036934474445668185,-0.019671052431445,-0.007500653670384342,0.016567648920191354,-0.0238058953888146,-0.019216879895977004,0.0,0.0,0.0831310786334321,0.11084143817790945,0.9421522245122304,0.0831310786334321,0.055420719088954726,0.05231997830984719,0.004247636953964781,0.06343442860639456,0.2482623203803393,0.12147766812122372,0.6392300961227061,0.15980752403067652,0.1551754218848598,-0.7246265589305843,0.1275725043170131,-0.0014445927267241934,0.02016301821545169
