,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,angry,disgust,fear,joy,positivity,sadness,surprise,nmf_0,nmf_1,nmf_2,nmf_3,nmf_4,nb_locutors,ratio_HF,ratio_speak,mean_nrj,std_nrj,mean_f0,std_f0
SEQ_001,-0.36370257792826843,0.05138773025445275,0.05324329464023764,-0.18599805472447933,-0.031053978407092123,0.019286275685568986,-0.015590993055205811,-0.037883265541785914,-0.035370858275273635,-0.062406389711900385,0.025478553147542042,0.01957665675120089,0.0002507275818804394,-0.09193659249462492,0.09972898172177273,-0.006399927788995607,0.006094689413502456,-0.04504462826481654,0.0372965356577756,-0.015303191815054174,-0.025980262577665374,-0.020045509077034226,0.013212425313487718,0.041286661335438624,0.011404202868111193,-0.0588516506670759,-0.03591483977656495,-0.027666406805954103,-0.08016158053136092,-0.09272128394383546,-0.04185305266642998,0.018957582802237787,0.0435146950125941,0.03269645934515641,0.0017153522831674908,0.023422140415943482,0.015579327646507556,0.03532730000031616,0.04972232410164917,-0.0454956812313038,-0.0018204058444523646,-0.008608020050840827,-0.00727892336021037,5.9676691613099706e-05,-0.03269571411683482,0.06222513289509208,0.06870363041716701,-0.021001389218907086,0.011555974034950978,0.020762820835866686,0.16612211224873868,0.22149614966498493,0.2768701870812312,0.0,0.719862486411201,0.44299229932996986,0.0,0.0,0.0,0.36365041235153045,0.0,0.0,0.6752463258349477,0.22508210861164923,0.0852438624103693,-0.6670182485576934,0.20224824636803246,-0.0014976587843369407,0.017146069548086708
SEQ_002,-0.48570949795486823,0.44208912465140776,-0.052986412849755936,0.3761878867933868,-0.0344689559235413,-0.012790060734896325,-0.07991347400781333,-0.01685228760147094,-0.0074929658214270885,0.09409606142623553,-0.008097566793796087,0.027686539483421778,0.012249612416310531,0.0073632066495237635,0.03556597170655126,-0.09710564291598443,0.013920180822582989,0.039358023946726044,0.008692686589569325,-0.12965167486766735,-0.14600114931694472,0.06218472934013958,-0.025547315016328696,-0.05686851359044359,-0.03801738829079075,-0.0016942823365051665,0.07271785631075273,0.16934679881654566,-0.0010460487792353023,0.023812130840360057,-0.06858029658782232,-0.08428283003467922,0.10823486323831862,-0.04671538789947855,0.08195098824007976,-0.03210473925804206,0.038109711712514746,0.07843624522792425,-0.07231101319989734,-0.07368452474268636,0.03693253302408199,0.03171445554924291,0.03186781106058372,-0.04564104353463598,-0.030402236829920666,-0.04597880311060448,0.011353430774651058,0.05108083227722361,0.06441431640197871,0.02164276875463413,0.15706280077894186,0.07853140038947094,0.07853140038947094,0.0,0.9423768046736513,0.0,0.15706280077894186,0.09311868587186391,0.0,0.20255525127911522,0.0,0.023546338622314898,0.36749793332577524,0.36749793332577524,0.09497137602800934,-0.8101317247700673,0.2528666745064616,-0.0019713015298496667,0.024741122717288008
SEQ_003,0.3415608512948422,-0.02109373864588302,-0.43865633253878167,0.02439213190484816,0.005023763549005864,0.05415428178641554,-0.05964424982089235,0.09496530498222212,0.0456154559212875,-0.018120467037712955,0.07645908629846589,-0.03891731251095263,-0.0126576229765305,0.03351644114577072,-0.06639213473143074,-0.029857753639026378,-0.037432817040738746,-0.08040629387776484,-0.03402117246882051,-0.042677473865464964,-0.017526973400265912,0.021854452304683213,-0.02691784984473742,0.0015917249977624734,-0.02300908326947241,-0.02153718369472408,-0.002827461378748165,-0.009077128451817667,0.029204110607537668,0.0030110234970717057,0.013757422561145838,-0.002880998942881264,0.015947315034147334,0.0066450597360873135,-0.0288057122474524,0.02283385868553811,-0.009234089570925,-0.04092425264872335,0.026996504101510378,0.017961985976667327,-0.02126293261835462,-0.0006660731560242227,0.0238305350209377,-0.01979395073658044,0.03868918404717025,-0.010338634428527508,0.007025734643837541,0.009842113803265167,0.056381618232962706,-0.023241718120739187,0.0,0.140869817762781,0.0,0.281739635525562,0.8452189065766861,0.140869817762781,0.0,0.0,0.4071707807058746,0.012000134761583675,0.024639779448460367,0.0,0.745901285283357,0.0,0.20081957680705761,-0.6265847068125282,0.1018345919783368,-0.0009694292797710944,0.017976413875009666
SEQ_004,-0.3326728777743253,0.001677907509285064,0.06561023059373149,-0.048061482284199805,0.20519485123028314,0.04412340079471534,-0.02086274556585245,-0.0337267863975035,0.03682609903284157,0.037145838745239405,0.06953645903346393,0.013485954253253435,-0.09283355136527065,0.013252425939556263,0.10464942435216303,0.0363690950812849,-0.03944689677765865,0.04809414021555704,-0.051008828465474776,0.07558620912341424,-0.15584604635363927,-0.013372683172408289,0.0057242829834319425,-0.06259148650101948,-0.011224622292662677,0.0738285058414153,-0.14563125582669534,-0.023188526961103264,0.045426274614297366,-0.08571505386498046,0.03724254536127924,0.035031212162334395,0.017002660994024105,0.10327912395933235,-0.02087871879588961,0.03860482733038845,-0.011220461340664855,-0.01313425429579167,-0.10494707436946729,-0.1315940598920686,0.15226859061957365,0.054837897440471635,0.07227695330387716,-0.05219050261928502,-0.04281976622948524,-0.09839965942656598,0.04577279807000787,0.013150745035244717,0.04262133798877764,-0.1534076612680485,0.15064330925811015,0.07532165462905507,0.3012866185162203,0.0,0.903859855548661,0.15064330925811015,0.0,0.008316097087917064,0.13128900489622183,0.0,0.0,0.15458851784227612,0.667673757594401,0.0,0.07642049032706998,-0.7179002287922173,0.18011242241754308,-0.0018737435790995808,0.023386490842144034
SEQ_005,-0.28955584028659237,-0.2917802453671499,-0.0001982641914963909,-0.011299487153111498,-0.04124291457885085,0.020758159050635928,0.14938069749314212,0.13635556472110255,0.002292078114983304,0.10880830108480291,0.01383770450100005,0.08719916900339784,0.13434291712067442,-0.11620535462059477,-0.06520868995270036,-0.07447897908567275,0.04677170152663716,0.05354789920729967,0.0470147735368,0.04893105772936838,0.02545682742314054,0.14336858447232417,0.08139701512752559,-0.06650288758729139,-0.033451208649261335,-0.0064476270530295695,-0.02180593060335404,0.031528891928152766,-0.017209597545783557,0.0402873160004466,0.0048373707199309,-0.030866948099964948,-0.08333798463453738,0.005878731117266998,0.07497338129110254,0.03107714178130652,-0.018621050777672742,-0.06950725844943373,-0.005930691877552827,0.015672422497901777,-0.007029668772530211,-0.020866579930214697,0.005168951768747241,-0.07678864410122113,0.011326827013056052,0.10669836059956506,0.037513821015544076,0.0031622049579871692,0.0008396294297148655,0.04047323197975467,0.08203588566289706,0.08203588566289706,0.16407177132579412,0.1230538284943456,0.8613767994604192,0.20508971415724267,0.04101794283144853,0.0,0.0,0.16708302151137192,0.11410847114255113,0.3432589455122032,0.7555567894845716,0.16790150877434923,0.11047637089942476,-0.6147577228607429,0.10161337516205836,-0.002186185795738725,0.021928918141848424
SEQ_006,-0.4884914903680822,0.3200089429979941,-0.03783976059470923,0.00043728526107746356,-0.18415906347306185,-0.13055030443812551,-0.03894139194734976,0.035509478213021396,0.011741470217229984,0.15735352821366735,-0.034571761900357025,0.03237521684824204,0.06773396191182433,0.01410596748820379,0.04124324097495025,0.018788282940953048,0.014704749762447284,-0.024986503442066273,0.003539540875827103,-0.02169305685145222,-0.06087701196515176,-0.02685880429378086,-0.041481145961615,-0.009633172617521443,0.06930202948832476,-0.04987927374040307,0.0484162442783831,0.03526128886409239,-0.02053699205103013,0.01028808680623705,-0.040573278802481745,0.0029256748250797828,0.0001733640012386882,-0.016905639278502346,-0.0054285315988390264,-0.039996176075340555,-0.0201502925520707,0.05114827364299995,-0.024853142147715772,0.04874538620259477,0.007500514385635718,-0.001763884104864766,-0.07539295756654063,-0.03307063580200879,-0.02542564484437843,-0.006213899784958846,-0.027084993867698942,-0.009638365896773698,-0.018431845308361013,-0.035737575313119496,0.1544513874592483,0.1544513874592483,0.1544513874592483,0.1544513874592483,0.9267083247554898,0.1544513874592483,0.0,0.029635305345098686,0.0,0.14458969144797518,0.0,0.012292078445965676,0.5837798091124414,0.2918899045562207,0.09251155444951258,-0.7091798851336616,0.2493888756196218,-0.0012344879965843307,0.017623440711460114
SEQ_007,0.49178242736328476,0.00929019413783383,-0.2790031622215958,-0.011473346047646816,-0.07731782357463847,0.15410391247095467,-0.10481584389241938,0.12938791506774652,0.007777870442986239,0.0007756005737744051,0.027691538512803412,0.149200899812427,-0.041429414316106146,0.012425299211039445,0.09534555165111146,0.043471251419317986,0.06713098399714607,-0.04326488311737691,-0.010115473706950496,-0.020324212198415598,0.03750745836739619,-0.08059385325931749,-0.015023789305319408,-0.08581027263091899,0.03413093451960301,0.018190235678187228,-0.02259009336292293,0.01484100702506957,-0.021496584597269053,0.0770401930267374,0.004904852598852436,0.024584321118755897,0.017125980086610065,0.009231177644243421,-0.005237960016372593,0.04547402746386429,0.006842636524696335,-0.02016117731052541,0.020190916377501877,0.041041090300842194,0.005582479198912815,-0.0014882838305831662,0.02154725862473632,-0.008939452392254637,0.04449791913967554,-0.02126458509134186,-0.008631999150775137,0.028392723247164013,0.05120630954831333,0.05427670883657409,0.242185370040228,0.121092685020114,0.484370740080456,0.121092685020114,0.7265561101206841,0.242185370040228,0.242185370040228,0.08317214930026236,0.0,0.1376853025949696,0.03625131976527843,0.0708806089862817,0.889991242745005,0.10679894912940059,0.08704616543462117,-0.4129958148855657,0.135092520103731,-0.0007487681081075676,0.010790951326772345
SEQ_008,-0.4095262040300677,0.010312176875824775,0.045229376019262565,-0.23913788553678214,0.03340330244972785,0.005473575876228083,-0.012289547104036493,-0.03415531421269029,0.01442525781673139,-0.02624300306672812,0.005271164981849055,-0.006703301643453205,0.0021591808672776274,-0.05006385606041854,0.07913959053740005,0.018069061389018405,-0.04576609976370348,-0.0016517608878110247,0.0021560860688150203,-0.04406359230207199,-0.0060204380640884155,-0.040622271795002135,-0.015752556143811745,0.008064211732264504,0.061216504293252205,-0.07004688548989152,-0.020371315010991115,-0.010648224689220269,-0.030793626630230265,-0.04130620171935523,-0.021977161878750012,0.011547904245676179,0.0023094308148523483,0.07968268233055359,0.021682029998037786,0.025031822724208175,-0.012888358049586997,0.020857524456201617,-0.008630836986400908,-0.008378250537324638,0.0003153364602881498,0.024794618021158257,0.02551896346067472,-0.02829748766939489,-0.0033378792574667144,0.05267346714745019,0.05557308219121627,0.0318005415725557,0.00536911172042448,-0.011337077857225339,0.0,0.0,0.05272338121139327,0.0,0.949020861805079,0.1581701436341798,0.05272338121139327,0.025315861259592537,0.004924199697778113,0.2596605258743219,0.019315937909653726,0.01789594758951458,0.7619414939373449,0.16932033198607666,0.12760670650892428,-0.5938729175764987,0.14674042328726783,-0.0012281128051629835,0.016523048392632304
SEQ_009,-0.2682667876430886,0.21363535971562644,0.09514329052605128,0.07900443133710734,-0.08068774091665226,-0.06741856200014258,0.024615514855302962,0.06880145748499228,-0.1987256169592814,-0.11820823739455184,0.001405747715520025,-0.05782883881941297,0.027598302721960073,-0.052002834425157914,0.04097391708081438,0.007408041675255611,0.00869454536783117,-0.021793855039824468,0.005869273597513592,-0.13239871354049768,0.04624822187873251,0.010972507977976878,-0.0032560034627959616,0.040384285404853386,-0.05670054718839483,0.04714957431984022,-0.009800218440593896,-0.023909280615423738,0.026866807065809555,0.006748170011936218,-0.009728256965703275,0.003085147007007484,0.037653014369060545,-0.028713609184100656,0.003846293548594159,-0.00570824678562468,0.005720818180396413,0.058851401608223525,0.031094741798166046,-0.023159085574647655,-0.00936500317782835,0.05283513917270549,0.003414801410453329,0.01076152120691678,-0.022970802413891253,-0.03900707383747011,-0.02525199560066537,0.011329017421964216,0.006239744462233236,-7.997818907872955e-05,0.0,0.0,0.0,0.3019955571629654,0.9059866714888961,0.1509977785814827,0.0,0.0,0.0,0.2553164808659218,0.0,0.0,0.49196033600465056,0.0,0.30469801455771905,-0.8006676592022105,0.15186730235261092,-0.0023182617869082736,0.031565730925428435
SEQ_010,-0.33830566292147407,0.2215428187015787,-0.019541767386995076,-0.05398446138782322,0.03846540392250381,-0.19086395812553744,-0.06220250037754813,-0.022276987542472725,-0.05193716630074563,-0.010104289028125277,0.08106453892341062,-0.034523198253719516,-0.049408048906965464,0.09789973625146932,0.050256782425690955,0.03401603003425333,0.1255363235254836,-0.06697549643197334,-0.028543514704042667,-0.041915827008528514,-0.03691943900200413,-0.01302547422409501,-0.06790564502189074,0.041499883901710756,-0.017396910730240824,-0.008291692072923018,0.016777418154890124,-0.009503365580133436,-0.00030934787022819746,0.059191726007636364,-0.09168242272175958,0.045621884215368044,0.029098087105738038,-0.027495290949455003,0.030427022588371277,-0.060407143350644815,0.08390299084376178,0.01164570210090639,-0.04886449061553146,0.04169896553007312,-0.01926870627710927,-0.005980371925637931,0.08772384600665743,-0.05608011858375111,-0.02144187108509252,-0.02325094579026622,-0.03227873235735459,-0.007503512233519048,-0.018888662998849077,-0.016633781779018544,0.13913997463802863,0.13913997463802863,0.4174199239140859,0.0,0.6956998731901431,0.4637999154600954,0.18551996618403818,0.0052665564950490065,0.11354965646693684,0.16414492734991276,0.06594258089109585,0.0964425569660761,0.753509600033597,0.16744657778524377,0.10314984257817891,-0.6099209048836568,0.1457051642342214,-0.0014232379249011756,0.01759276886976378
